addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
전라남도 목포시 통일대로 11-1,,38,,B02,B0201,B02010900,136726,32,20030610090000,http://tong.visitkorea.or.kr/cms/resource/83/1972283_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1972283_image3_1.jpg,Type3,126.4262401853,34.7979254845,6,20221226104831,8,061-282-9172,해양모텔,58693
전라남도 순천시 낙안면 조정래길 786-4,,38,,B02,B0201,B02011000,2628774,32,20191022194731,,,,127.3445926842,34.9076979681,,20221227231611,11,,해오름 민박,57918
경상북도 울릉군 울릉읍 도동1길 35-10,,35,,B02,B0201,B02010700,2570099,32,20181127183502,http://tong.visitkorea.or.kr/cms/resource/25/2568025_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2568025_image2_1.jpg,Type3,130.9064432767,37.4831429411,,20221227140241,17,054-791-7737,해오름관광펜션,40227
전라남도 장흥군 안양면 수문용곡로 257,,38,,B02,B0201,B02010700,139890,32,20070808090000,,,,127.0409954938,34.6383897231,6,20231107174319,20,061-862-2288,해오름펜션,59339
경상남도 통영시 욕지면 욕지일주로 1574,,36,,B02,B0201,B02010700,2581001,32,20181220235001,,,,128.2719798465,34.6285064694,6,20231019135247,17,"055-647-0525 , 010-2580-2589",해오름황토펜션,53100
강원특별자치도 평창군 봉평면 설다목길 15,,32,,B02,B0201,B02010700,2799884,32,20211216014157,http://tong.visitkorea.or.kr/cms/resource/21/2799921_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2799921_image2_1.jpg,Type3,128.3648038736,37.5589501804,6,20230702181048,15,,해와달 펜션,25309
경기도 포천시 관인면 냉정리,,31,,B02,B0201,B02010700,3011195,32,20230915102046,http://tong.visitkorea.or.kr/cms/resource/77/3003877_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/3003877_image3_1.jpg,Type3,127.2754847021,38.1716196693,6,20230918095332,29,,해와달수상낚시빌리지,11101
부산광역시 해운대구 해운대로 620,,6,,B02,B0201,B02011300,2363799,32,20160122224735,http://tong.visitkorea.or.kr/cms/resource/21/2713221_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2713221_image2_1.jpg,Type3,129.1584857292,35.1630099892,6,20231017173836,16,,"해운대 H STAY HOTEL (구, 시타딘호텔)",48094
부산광역시 해운대구 해운대해변로298번길 25,(중동),6,,B02,B0201,B02011300,2705418,32,20210204182119,http://tong.visitkorea.or.kr/cms/resource/20/2705420_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2705420_image2_1.jpg,Type3,129.1665517503,35.1609742560,6,20230118172433,16,051.743.0003,해운대 영무파라드호텔,48099
부산광역시 해운대구 센텀3로 20,(우동),6,,B02,B0201,B02010100,2663379,32,20200714001656,http://tong.visitkorea.or.kr/cms/resource/14/2719514_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2719514_image2_1.jpg,Type3,129.1329850336,35.1679284114,6,20230217151825,16,,해운대센텀호텔,48060
경상남도 합천군 가야면 치인1길 13-45,,36,,B02,B0201,B02010100,142880,32,20040430090000,,,,128.0872652898,35.7889810050,6,20230322161826,21,055-933-2000,해인사관광호텔,50200
충청남도 태안군 안면읍 꽃지2길 17-7,,34,,B02,B0201,B02010700,138752,32,20060111090000,,,,126.3373278422,36.4919422871,6,20230821164034,14,010-9140-3459,해조음펜션,32166
강원특별자치도 영월군 무릉도원면 학산길 42,,32,,B02,B0201,B02010700,398068,32,20080119034022,http://tong.visitkorea.or.kr/cms/resource/77/1815977_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1815977_image3_1.jpg,Type3,128.1856715824,37.3191911585,6,20230702110659,8,033-374-0140,해질녘강물소리,26200
경상남도 통영시 한산면 매물도대항길 11,,36,,B02,B0201,B02010700,2581056,32,20181221001239,,,,128.5712090710,34.6413103577,6,20231019134207,17,010-2094-8521,해품길펜션,53097
강원특별자치도 춘천시 남산면 홍천강변길 410,,32,,B02,B0201,B02010700,2913442,32,20221107190109,http://tong.visitkorea.or.kr/cms/resource/81/2920081_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2920081_image3_1.jpg,Type3,127.6499787950,37.6829140760,6,20230702185214,13,,해피리버펜션,24467
강원특별자치도 강릉시 성산면 삼왕길 171-13,,32,,B02,B0201,B02010700,2913604,32,20221107190416,http://tong.visitkorea.or.kr/cms/resource/51/2920151_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2920151_image3_1.jpg,Type3,128.7946840921,37.7568966522,6,20230702112424,1,,해피몽펜션,25442
강원특별자치도 정선군 여량면 노추산로 745,,32,,B02,B0201,B02010700,732457,32,20090511225036,http://tong.visitkorea.or.kr/cms/resource/25/1825225_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/1825225_image3_1.jpg,Type3,128.7304583190,37.5170981232,6,20230925131648,11,033-563-8787,해피스테이션 기차펜션,26104
전라북도 부안군 변산면 격포리,,37,,B02,B0201,B02010700,3040567,32,20231115164426,http://tong.visitkorea.or.kr/cms/resource/34/3040534_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/3040534_image3_1.jpg,Type3,126.4764704827,35.6420502048,6,20231208142557,6,,해피트리가족호텔,56338
강원특별자치도 속초시 중앙로 192,,32,,B02,B0201,B02010900,620968,32,20080908232906,http://tong.visitkorea.or.kr/cms/resource/18/735318_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/735318_image3_1.jpg,Type3,128.5931938973,38.2076320898,6,20230702183736,5,033-633-4406,해피하우스,24824
경상북도 경주시 진현로1길 26 (진현동),,35,,B02,B0201,B02011100,3049917,32,20231127170048,http://tong.visitkorea.or.kr/cms/resource/11/3059711_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3059711_image3_1.jpg,Type1,129.3257926535,35.7835045179,6,20231218105151,2,010-7532-7113,해피하우스,38127
경상남도 고성군 하이면 자란만로 767-19,,36,,B02,B0201,B02010700,2580025,32,20181219014923,,,,128.1608821113,34.9142170025,6,20230912113833,3,010-8225-3326,햇살가득펜션,52963
경기도 양평군 강상면 강남로 1544,,31,,B02,B0201,B02010700,397867,32,20080119031349,http://tong.visitkorea.or.kr/cms/resource/07/1958707_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1958707_image3_1.jpg,Type3,127.4900559176,37.4398504340,6,20230822171342,19,031-775-2932,햇살좋은날,12573
전라북도 완주군 용진면 봉서안길 181-21,,37,,B02,B0201,B02011600,1884345,32,20140114022510,http://tong.visitkorea.or.kr/cms/resource/48/3008848_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/3008848_image3_1.jpg,Type1,127.2096372390,35.9054716539,6,20230911201558,8,063-247-0050,행복드림한옥[한국관광 품질인증/Korea Quality],"565-811,1"
전라북도 군산시 구영7길 7 행복을 꿈꾸는 게스트하우스,,37,,B02,B0201,B02011100,2570623,32,20181128224903,,,,126.7086410008,35.9844901070,6,20221227144307,2,010-9654-3579,행복을 꿈꾸는 게스트하우스,54022
경기도 연천군 노아로 670-84,,31,,B02,B0201,B02011000,2962354,32,20230411163252,http://tong.visitkorea.or.kr/cms/resource/21/2961521_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2961521_image3_1.jpg,Type3,126.9630900566,38.0182013380,6,20230413105419,21,,행복하개 애견 펜션,11046
강원특별자치도 화천군 사내면 화악산로 938-14,,32,,B02,B0201,B02010700,1266427,32,20110428221736,http://tong.visitkorea.or.kr/cms/resource/50/1849150_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1849150_image3_1.jpg,Type3,127.5324839971,38.0577404990,6,20230915142124,17,010-3834-3476,향기나라 사랑이 펜션,24158
경상북도 경주시 강동면 양동마을길 121-83,(강동면),35,,B02,B0201,B02011600,2000964,32,20150504225250,http://tong.visitkorea.or.kr/cms/resource/26/2998926_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2998926_image3_1.jpg,Type1,129.2529400659,35.9998898126,6,20230905190719,2,010-6689-3575,향단[한국관광 품질인증/Korea Quality],38006
경상남도 밀양시 산내면 산내야촌1길 7-8,,36,,B02,B0201,B02011600,2594862,32,20190404013850,http://tong.visitkorea.or.kr/cms/resource/59/2631559_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2631559_image3_1.jpg,Type3,128.9072982709,35.6027476055,,20230413214833,7,010-4902-7216,향우당,50414
강원특별자치도 삼척시 가곡면 탕곡길 473-112,,32,,B02,B0201,B02010700,3072008,32,20231128174245,http://tong.visitkorea.or.kr/cms/resource/89/3051089_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/3051089_image3_1.jpg,Type3,129.2057958679,37.1661977094,6,20231218110533,4,,향초목원,25954
인천광역시 중구 백년로9번길 8-1,(운서동),2,,B02,B0201,B02011100,2621166,32,20190925185801,,,,126.4883092373,37.5015336649,,20200325195007,10,010-6230-5242,허브 게스트 하우스(Hub Guest House),22363
강원특별자치도 평창군 봉평면 기풍로 50-16,(창동리),32,,B02,B0201,B02010900,2764309,32,20211028181610,http://tong.visitkorea.or.kr/cms/resource/16/2769416_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2769416_image2_1.jpg,Type3,128.3782595367,37.6074392723,6,20230702182315,15,,허브모텔,25303
경기도 연천군 왕징면 북삼리 222-1 허브빌리지,,31,,B02,B0201,B02010700,2570428,32,20181128012805,,,,127.0047841853,38.0887299628,6,20230914112553,21,031-833-5100,허브빌리지 펜션,11042
경기도 안성시 금광면 가협길 41,,31,,B02,B0201,B02010900,138462,32,20050204090000,http://tong.visitkorea.or.kr/cms/resource/54/1786754_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/1786754_image3_1.jpg,Type3,127.3525530815,36.9988544623,6,20230821164635,16,031-674-0810,헐리우드모텔,17534
제주특별자치도 서귀포시 태평로 363,,39,,B02,B0201,B02010100,2918548,32,20221027142935,http://tong.visitkorea.or.kr/cms/resource/52/2877352_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2877352_image3_1.jpg,Type3,126.5600895830,33.2461450683,6,20230116112509,3,,"헤이, 서귀포",63595
경기도 파주시 탄현면 샘철길 38-12,,31,,B02,B0201,B02011100,2671726,32,20200910191129,,,,126.6887356312,37.7894981080,,20221228000425,27,,헤이리풀빌라 워라벨 호스텔,10858
서울특별시 마포구 와우산로29마길 15-7,(서교동),1,,B02,B0201,B02011100,2612215,32,20190720012456,,,,126.9268482681,37.5553074035,,20221227180349,13,010-7681-8861,헤이마 게스트하우스,04053
강원특별자치도 춘천시 남춘로 49,,32,,B02,B0201,B02010100,2913856,32,20221107191653,http://tong.visitkorea.or.kr/cms/resource/67/2921267_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2921267_image3_1.jpg,Type3,127.7321964945,37.8654110629,6,20230702181553,13,,헤이춘천,24372
서울특별시 강남구 도곡로93길 12,"(대치동,래미안 대치 하이스턴)206동 102호",1,,B02,B0201,B02011100,2612183,32,20190720004717,http://tong.visitkorea.or.kr/cms/resource/69/2612169_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2612169_image2_1.jpg,Type3,127.0653760608,37.5015633545,,20200318225256,1,"010-6275-7730, 010-6273-8625",헬레나 홈스테이,06189
강원특별자치도 횡성군 둔내면 삽교로 558,헬로우펜션,,,B02,B0201,B02010700,3044648,32,20231118145623,,,,128.2727900391,37.5561126521,6,20231218105103,,010-2993-3360,헬로우펜션,25261
강원특별자치도 속초시 장사항해안길 33,(장사동),32,,B02,B0201,B02010900,1830999,32,20130727001351,http://tong.visitkorea.or.kr/cms/resource/95/2577195_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2577195_image3_1.jpg,Type3,128.5885965607,38.2246439087,6,20230702181647,5,033-632-7676,헬리오스모텔[한국관광 품질인증/Korea Quality],24804
강원특별자치도 양구군 양구읍 관공서로 15-1,,32,,B02,B0201,B02010900,621076,32,20080909004302,http://tong.visitkorea.or.kr/cms/resource/90/599690_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/599690_image3_1.jpg,Type3,127.9901463004,38.1073238590,6,20230702182005,6,033-482-1233,현대모텔,24524
강원특별자치도 속초시 이목로 153,,32,,A02,A0202,A02020200,138361,32,20041130090000,http://tong.visitkorea.or.kr/cms/resource/24/1335624_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/1335624_image3_1.jpg,Type3,128.5462761955,38.1993543634,6,20230702185344,5,033-635-9090,현대수리조트(현대수콘도),24859
충청남도 공주시 송산리길 38-5,(금성동),34,,B02,B0201,B02011600,2699328,32,20201217025202,,,,127.1162168613,36.4622813968,,20221228004244,1,,혜간헌,32536
서울특별시 종로구 성균관로16길 7,(명륜1가),1,,B02,B0201,B02011600,2528105,32,20180103223558,http://tong.visitkorea.or.kr/cms/resource/52/2529152_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2529152_image3_1.jpg,Type3,126.9986796400,37.5895769306,6,20230413073526,23,02-765-8542,혜화1938,03068
부산광역시 수영구 광안해변로 217,,6,,B02,B0201,B02010100,398319,32,20080112041823,http://tong.visitkorea.or.kr/cms/resource/21/709921_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/709921_image3_1.jpg,Type3,129.1180034000,35.1534658642,6,20221226165547,12,051-750-8000,호메르스호텔,48303
경상북도 포항시 남구 호미곶면 구만길 128,,35,,B02,B0201,B02010700,705743,32,20090313002629,http://tong.visitkorea.or.kr/cms/resource/11/710511_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/710511_image3_1.jpg,Type3,129.5483033736,36.0843025765,6,20231209161206,23,054-284-0226,호미곶펜션,37928
경기도 포천시 영중면 물안길 177-26,,31,,B02,B0201,B02010700,946383,32,20100208200936,http://tong.visitkorea.or.kr/cms/resource/96/1787096_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/1787096_image3_1.jpg,Type3,127.2723601982,37.9755647290,6,20230116164401,29,010-5211-3736<br />010-6297-3971,호수가아름다운집,11131
경기도 포천시 영중면 물안2길 33,,31,,B02,B0201,B02010700,1076528,32,20100819012505,http://tong.visitkorea.or.kr/cms/resource/91/1786891_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/1786891_image3_1.jpg,Type3,127.2771625720,37.9743510700,6,20230824111558,29,010-9221-0790,호수가의 아침,11131
충청북도 충주시 중앙탑면 반천안길 63,,33,,B02,B0201,B02010700,397745,32,20080119025828,http://tong.visitkorea.or.kr/cms/resource/60/1960360_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1960360_image3_1.jpg,Type3,127.8567593181,37.0386923793,6,20221229103656,11,010-5328-1625,호수위의 하루,27447
경기도 포천시 일동면 운악청계로1480번길 8,,31,,B02,B0201,B02010700,1073480,32,20100812234406,,,,127.3393274096,37.9376481574,6,20230320111953,29,010-3463-5253,호수창이예쁜가,11119
경기도 양평군 지평면 어영골길 29,,31,,B02,B0201,B02010700,903353,32,20091222021049,,,,127.6630558536,37.4763660467,6,20230223172141,19,,호수펜션산장,12541
서울특별시 종로구 돈화문로 66,,1,,B02,B0201,B02010600,1858421,32,20131114020845,,,,126.9911918629,37.5744146698,6,20231017110103,23,02-744-6844,호스텔 토미(구 옐로우브릭2 호스텔),03134
서울특별시 종로구 청계천로 61,,1,,B02,B0201,B02010900,2475719,32,20170116191931,http://tong.visitkorea.or.kr/cms/resource/58/2475658_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2475658_image2_1.jpg,Type3,126.9842926458,37.5689929537,6,20221101095850,23,02-732-1101,호스텔 하루,03189
서울특별시 종로구 청계천로 61,(관철동),1,,B02,B0201,B02011100,2699653,32,20201218033214,,,,126.9843398624,37.5690401708,,20221228004735,23,,호스텔 하루,03189
서울특별시 종로구 돈화문로 85,(와룡동),1,,B02,B0201,B02010600,2662245,32,20200706193655,,,,126.9903057841,37.5761394532,6,20221227235513,23,070-4705-1900,호스텔코리아 11th 창덕궁점,03131
강원특별자치도 원주시 문막읍 석지1길 322,,32,,B02,B0201,B02010700,398066,32,20080119034005,http://tong.visitkorea.or.kr/cms/resource/68/1950868_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1950868_image3_1.jpg,Type3,127.8071859297,37.3307661070,6,20230702112447,9,033-734-3020,호암산장,26369
광주광역시 서구 상무번영로 51,(치평동),5,,B02,B0201,B02010900,1874417,32,20131220185136,http://tong.visitkorea.or.kr/cms/resource/65/2529865_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2529865_image3_1.jpg,Type3,126.8527770650,35.1545895749,6,20230413034455,5,062-676-5000,호텔 5월 (Hotel The May)[한국관광 품질인증/Korea Quality],61948
경기도 파주시 탄현면 성동로 34,,31,,B02,B0201,B02010100,724863,32,20090421233638,http://tong.visitkorea.or.kr/cms/resource/75/726175_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/726175_image3_1.jpg,Type3,126.6876527369,37.7774772682,6,20231214141139,27,031-949-3952,호텔 IMT,10862
전라남도 목포시 번영로 16 (상동),,38,,B02,B0201,B02010900,3062489,32,20231122173629,,,,126.4299953332,34.8010390841,6,20231207210033,8,,호텔 가봄,58688
경상북도 영덕군 강구면 삼사길 109,,35,,B02,B0201,B02010900,819875,32,20091014221324,http://tong.visitkorea.or.kr/cms/resource/86/819986_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/819986_image3_1.jpg,Type3,129.3823131008,36.3450781717,6,20231208111645,12,054-733-6450,호텔 글로리엘,36460
경상북도 구미시 금오산로 400,,35,,B02,B0201,B02010100,756132,32,20090622230336,,,,128.3096284503,36.1103291331,6,20230517113411,4,054-450-4000,호텔 금오산,39309
대구광역시 중구 국채보상로123길 23,(동문동),4,,B02,B0201,B02010100,2770421,32,20211109182412,http://tong.visitkorea.or.kr/cms/resource/72/2771872_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2771872_image2_1.jpg,Type3,128.5972846865,35.8717253793,6,20230425130632,8,,호텔 노블스테이(노블스테이),41913
부산광역시 동래구 금강공원로20번길 23,,6,,B02,B0201,B02010100,143048,32,20030618090000,,,,129.0822824526,35.2202549442,6,20231109101047,6,051-550-2100,호텔 농심,47709
강원특별자치도 속초시 온천로 313,,32,,B02,B0201,B02010900,136627,32,20021121090000,http://tong.visitkorea.or.kr/cms/resource/02/735302_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/735302_image3_1.jpg,Type3,128.5768930444,38.1933889860,6,20230702111753,5,033-635-2580,호텔 느낌,24855
서울특별시 종로구 수표로 89-8,,1,,B02,B0201,B02010100,2019203,32,20150720180923,http://tong.visitkorea.or.kr/cms/resource/57/2018657_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/57/2018657_image2_1.JPG,Type3,126.9869145397,37.5721537446,6,20230915163035,23,02-2267-7474,호텔 더 디자이너스 종로점,03191
서울특별시 동대문구 왕산로 226,,1,,B02,B0201,B02010100,2591914,32,20190314183659,http://tong.visitkorea.or.kr/cms/resource/58/2591958_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2591958_image2_1.jpg,Type3,127.0476559538,37.5817676085,6,20230426113831,11,02-957-3300,호텔 더 디자이너스 청량리 Hotel the designers,02554
대전광역시 대덕구 신탄진동로23번길 58,,3,,B02,B0201,B02010100,2594874,32,20190404023919,http://tong.visitkorea.or.kr/cms/resource/94/2595294_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2595294_image2_1.jpg,Type3,127.4314778135,36.4504883321,6,20230413034707,1,042-932-0005,"호텔 더 에이치(Hotel The H, 더 에이치)",34309
제주특별자치도 서귀포시 색달로 18,,39,,B02,B0201,B02010100,2858304,32,20220922101816,http://tong.visitkorea.or.kr/cms/resource/93/2858293_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/93/2858293_image3_1.JPG,Type3,126.4057165519,33.2597605709,6,20221124114001,3,,호텔 더본 제주,63534
대구광역시 남구 이천로 13,,4,,B02,B0201,B02010100,142883,32,20030806090000,http://tong.visitkorea.or.kr/cms/resource/82/1970282_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/1970282_image3_1.jpg,Type3,128.5976188094,35.8422926057,6,20230915162824,1,053-471-9911,호텔 더팔래스,42447
경기도 김포시 장차로5번길 5-9,,31,,B02,B0201,B02010100,2874916,32,20221025145938,http://tong.visitkorea.or.kr/cms/resource/04/2874904_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2874904_image3_1.jpg,Type3,126.7693113040,37.6027740722,6,20221124171356,8,,호텔 라르 김포,10126
대구광역시 수성구 범어천로 73,(범어동),4,,B02,B0201,B02010100,2366080,32,20160203200445,http://tong.visitkorea.or.kr/cms/resource/88/2719288_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2719288_image2_1.jpg,Type3,128.6224496376,35.8537167709,6,20230317135026,7,,호텔 라온제나,42139
서울특별시 송파구 석촌호수로 216,,1,,B02,B0201,B02010100,143068,32,20030618090000,http://tong.visitkorea.or.kr/cms/resource/74/1361674_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/1361674_image3_1.jpg,Type3,127.1010365527,37.5069328171,6,20230125113314,18,02-422-1001,호텔 레이크,05610
서울특별시 강남구 영동대로 737,,1,,B02,B0201,B02010100,142764,32,20030807090000,http://tong.visitkorea.or.kr/cms/resource/87/1867587_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1867587_image3_1.jpg,Type3,127.0543430983,37.5239188930,6,20230704154441,1,02-3438-4000,호텔 리베라,06071
제주특별자치도 제주시 서부두2길 20,(건입동),39,,B02,B0201,B02010900,2411625,32,20160907222404,http://tong.visitkorea.or.kr/cms/resource/16/2411516_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2411516_image2_1.jpg,Type3,126.5266863526,33.5175395423,6,20221229140228,4,064-717-5000,호텔 리젠트마린,63276
강원특별자치도 속초시 동해대로 3705,,32,,B02,B0201,B02010100,143136,32,20070917090000,http://tong.visitkorea.or.kr/cms/resource/58/1183958_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1183958_image3_1.jpg,Type3,128.6064939569,38.1670370723,6,20230706163855,5,033-630-7000,호텔 마레몬스,24902
경기도 고양시 일산서구 주화로 190,,31,,B02,B0201,B02010900,1831154,32,20130729181510,http://tong.visitkorea.or.kr/cms/resource/62/1831162_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/62/1831162_image2_1.JPG,Type3,126.7483556308,37.6749764057,6,20230207114614,2,031-922-5211,호텔 밀레니엄,10381
서울특별시 강서구 강서로5가길 25,,1,,B02,B0201,B02010900,1912487,32,20140410001438,,,,126.8466285469,37.5289229267,6,20231018135916,4,02-2607-0491,호텔 볼(VOLL),07777
전라북도 군산시 부곡3길 6,,37,,B02,B0201,B02010100,2651332,32,20200404012447,http://tong.visitkorea.or.kr/cms/resource/31/2651331_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2651331_image2_1.jpg,Type3,126.6890488986,35.9616645996,,20230413070741,2,063-468-0707,호텔 봄[한국관광 품질인증/Korea Quality],54141
제주특별자치도 서귀포시 태평로 436 하워드존슨호텔 제주 서귀포 하버,,39,,B02,B0201,B02010100,2847259,32,20220825170007,,,,126.5667723526,33.2454841363,6,20230413044255,3,064-766-4200,호텔 브릿지[한국관광 품질인증/Korea Quality],63595
서울특별시 강남구 봉은사로 150,,1,,B02,B0201,B02010100,142742,32,20031226090000,,,,127.0289347318,37.5086674298,6,20230324104540,1,02-557-1221,호텔 삼정,06125
제주특별자치도 서귀포시 보목로64번길 178,(보목동),39,,B02,B0201,B02011100,2699863,32,20201219001509,,,,126.5905592043,33.2444207422,,20221228010821,3,,호텔 서귀피안,63599
경기도 수원시 권선구 구운로85번길 28,,31,,B02,B0201,B02010100,2847042,32,20220831150038,http://tong.visitkorea.or.kr/cms/resource/16/2847016_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2847016_image3_1.jpg,Type3,126.9716435495,37.2813955418,6,20221201105432,13,,호텔 세인트,16405
대구광역시 수성구 동대구로 27,(두산동),4,,B02,B0201,B02010100,228912,32,20050126090000,,,,128.6229168461,35.8327719271,6,20230821153737,7,053-763-9000,호텔 아리아나,42175
강원특별자치도 속초시 온천로 55,(노학동),32,,B02,B0201,B02010100,1135017,32,20101126213438,http://tong.visitkorea.or.kr/cms/resource/33/2995133_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2995133_image3_1.jpg,Type1,128.5487540393,38.1900221646,6,20230721133152,5,033-636-5252,호텔 아마란스,24864
부산광역시 수영구 광안해변로 225,,6,,B02,B0201,B02010100,397655,32,20080124002511,http://tong.visitkorea.or.kr/cms/resource/33/1347633_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1347633_image3_1.jpg,Type3,129.1187505394,35.1541102504,6,20231031095638,12,051-790-2300,호텔 아쿠아펠리스,48303
제주특별자치도 제주시 연동12길 4,,39,,B02,B0201,B02010100,2918471,32,20220831155130,,,,126.4930094539,33.4853981197,6,20221124161249,4,,호텔 앨리스 앤 트렁크,63133
인천광역시 강화군 강화읍 화성길50번길 43,,2,,B02,B0201,B02010100,3067732,32,20231213142825,,,,126.4744401297,37.7350673280,6,20231213151354,1,,호텔 에버리치,23037
경기도 안성시 죽주로 268-2,,31,,B02,B0201,B02010100,2859496,32,20220926143609,,,,127.4252610369,37.0754830462,6,20221124173053,16,,호텔 에이치,17519
대전광역시유성구 도룡동 3-1,,3,,B02,B0201,B02010100,2757265,32,20211014194253,,,,127.3843312455,36.3774069706,6,20231010151048,4,,호텔 오노마 (대전 오토그래프 컬렉션 호텔),
서울특별시 동대문구 이문로 192,,1,,B02,B0201,B02010100,2590471,32,20190220182724,http://tong.visitkorea.or.kr/cms/resource/72/2590472_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2590472_image2_1.jpg,Type3,127.0622678841,37.6038208636,6,20230912110636,11,02-965-0071,호텔 유니크바이포레,02406
서울특별시 서대문구 연세로2길 27-3,,1,,B02,B0201,B02010900,2018227,32,20150717192615,http://tong.visitkorea.or.kr/cms/resource/05/2018205_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/05/2018205_image2_1.JPG,Type3,126.9383721857,37.5564574763,6,20221228095932,14,02-365-3801,호텔 이채,03779
대전광역시 유성구 온천로 92,,3,,B02,B0201,B02010100,143023,32,20051121090000,http://tong.visitkorea.or.kr/cms/resource/48/1346148_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/1346148_image3_1.jpg,Type3,127.3478767993,36.3543395187,6,20231215161340,4,042-600-6000,호텔 인터시티,34187
전라북도 전주시 덕진구 아중4길 14-4,,37,,B02,B0201,B02010900,2437602,32,20161103182513,,,,127.1736896238,35.8307545319,6,20221013164703,12,063-243-4700,호텔 젠,55023
인천광역시 중구 신도시남로150번길 18,,2,,B02,B0201,B02010100,970092,32,20100310010747,http://tong.visitkorea.or.kr/cms/resource/86/1355486_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1355486_image3_1.jpg,Type3,126.4925562658,37.4944901136,6,20221229095744,10,032-746-4417,호텔 준 (Hotel June Incheon Airport),22371
